Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,-0.5540677512436588,9500,1,1,1.7734866261175306,5,4,2,1,0.9545257755637109,0,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,0.6973796843079865,-0.07156661452170444,0.741267768386665,1.0446122927936423,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,-0.016033201665888088,0.8506421184615969,1.0498204165796372,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,1,-0.5540677512436588,9500,1,1,1.3943207608373882,37,37,9,9,0.7611604702869585,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,0.2941372684958662,-0.31087931493290694,0.4180498886958897,0.941372971596399,-0.19927303148411477,-0.2824423108896146,0.3497090907851691,-0.2693577879869185,0.518903690034754,0.9538551605425207,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,-0.5540677512436588,9853,1,1,0.18098999194093274,3,3,2,2,0.40895937853287584,1,0,0,0,0,0.7558833646152,0,-0.30081305824983723,-0.109105147316254,0.16774608588949805,0.4180498886958897,1.175382099643484,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.1871652616079112,1.030627365372214,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1
1,43,-0.5540677512436588,9130,1,1,0.5601558572210751,3,3,2,2,0.8992785454846383,0,0,0,1,0,-0.4303628237699172,0,3.9360445339096026,4.326561426617069,4.954000094113548,3.0037929262220913,0.39678555228094,5.591097354629013,3.3665662346379546,2.626884565665339,4.037160179470599,2.509334260595811,0.5041893893971755,1.1273664447032237,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,7,-0.5540677512436588,9500,1,3,0.5601558572210751,3,1,4,4,0.8992785454846383,0,0,0,1,0,0.3604679684868276,0,-0.30081305824983723,0.2941372684958662,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,1,0.2071731591606723,9238,1,1,-2.473171065020064,38,1,7,7,-1.911424284788143,1,0,0,1,0,-0.2985576917271264,0,-0.30081305824983723,-0.109105147316254,-0.07156661452170444,0.09483200900511447,0.3632327728918359,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.522682374307949,0.518903690034754,0.3396775219049759,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,18,-0.5540677512436588,9500,1,1,-0.5015085655633235,37,19,5,5,-0.5302435328113464,0,0,0,1,1,-0.562167955812708,0,-0.30081305824983723,0.6973796843079865,0.16774608588949805,1.06448564807744,0.6484313976992209,1.248319565044167,-0.2824423108896146,0.8051441857612031,0.23729138465514235,1.1823805468884399,0.6815537465372031,1.1273664447032237,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,17,0.2071731591606723,9254,1,1,-0.7290080847314089,19,19,5,5,-0.951503662164269,1,0,1,1,0,-0.562167955812708,0,-0.30081305824983723,-0.109105147316254,0.4070587863007005,0.4180498886958897,0.31505442299978875,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.1871652616079112,0.27570068454689817,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
1,17,-0.5540677512436588,9773,1,1,0.03690696313447821,38,38,9,5,-0.6890793192886778,0,0,0,1,0,-0.2985576917271264,0,-0.30081305824983723,-0.109105147316254,-0.07156661452170444,0.09483200900511447,0.23934558745514387,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.1871652616079112,0.30768910322593723,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,18,-0.5540677512436588,8014,0,1,0.33265633805298966,1,1,4,3,-0.27472509369563886,0,0,1,1,0,-0.4303628237699172,0,-0.30081305824983723,-0.109105147316254,1.124996887534308,-0.22838587068566077,0.032866945060656974,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,1.757238902581325,-0.14457316681893165,0.3396775219049759,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,1,3.2521368007779965,9500,1,1,0.40848951110901816,37,37,9,8,0.01532286421948863,1,0,0,1,1,-0.6939730878554988,0,-0.30081305824983723,0.2941372684958662,-0.07156661452170444,0.741267768386665,0.5408044053510945,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,-0.016033201665888088,1.1823805468884399,0.7784786551346908,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,1,0.2071731591606723,9773,1,1,-0.3498422194512666,34,19,3,0,0.9683375830834781,1,0,0,0,0,-0.4303628237699172,0,-0.30081305824983723,-0.109105147316254,0.4070587863007005,-0.22838587068566077,0.28064131593404107,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,1.757238902581325,-0.4763115952457745,0.08377017247266537,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,-0.5540677512436588,9238,1,1,0.25682316499696123,19,38,9,9,-0.36450184257413043,0,1,0,1,1,-0.4303628237699172,0,-0.30081305824983723,-0.109105147316254,0.16774608588949805,0.4180498886958897,0.25483148563473024,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.8057944797995413,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,43,-0.5540677512436588,9500,1,1,-0.425675392507295,19,19,4,7,-0.4059372651334349,0,0,0,1,1,-0.6939730878554988,0,-0.30081305824983723,0.2941372684958662,0.646371486711903,0.09483200900511447,0.313677898717159,-0.19927303148411477,-0.2824423108896146,0.3497090907851691,-0.2693577879869185,-0.8080500236726174,0.6083802388089019,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,16,-0.5540677512436588,9070,1,1,0.9393217225012175,1,1,3,3,1.320538674837561,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,-1.1980395097579866,0.9000772431175017,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,-0.14457316681893165,0.43564277794209233,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,1,-0.5540677512436588,9773,1,1,0.5601558572210751,37,37,9,9,1.0719261394817379,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.5559461724600238,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.23729138465514235,0.1871652616079112,0.5699941363940552,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,17,-0.5540677512436588,9085,1,1,0.40848951110901816,2,19,2,9,-0.012300750820047694,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,-0.5123475631283743,0.8856841871231055,-0.8748216300672113,0.17740199473679763,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,0.9972651436182337,-0.4763115952457745,0.3012914194901295,2.4541738805550626,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,44,-0.5540677512436588,9085,1,39,1.3184875877813598,3,3,2,2,1.5898689214730366,1,0,0,1,0,-0.16675255968433558,0,0.5465584601820507,-0.109105147316254,-0.31087931493290694,0.4180498886958897,0.7820894474635093,-0.19927303148411477,0.2388446241857525,-0.10572600419086485,0.23729138465514235,0.1871652616079112,0.5316080339792087,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,44,0.9684140695650034,9085,1,39,1.3184875877813598,1,19,4,1,1.5898689214730366,1,0,0,1,0,-0.562167955812708,0,-0.30081305824983723,-0.5123475631283743,0.4070587863007005,-1.1980395097579866,0.48711995832852795,1.248319565044167,-0.2824423108896146,-0.5611610991668988,-0.016033201665888088,-0.4763115952457745,0.9794458954857521,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,17,-0.5540677512436588,9003,1,1,-0.12234270028318116,19,1,9,2,0.5194538386910192,1,0,0,1,1,-0.562167955812708,0,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,0.4180498886958897,0.9000772431175017,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.518903690034754,0.7875153834115193,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,1,0.2071731591606723,9556,1,1,0.25682316499696123,19,19,9,9,0.17415865069682004,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,0.2941372684958662,0.16774608588949805,0.741267768386665,0.9321961430455332,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,-0.016033201665888088,1.1823805468884399,1.2609439798612936,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,1,-0.5540677512436588,9238,1,1,-1.1840071230675797,38,38,175,183,-0.951503662164269,1,0,1,1,0,-0.4303628237699172,0,-0.30081305824983723,-0.109105147316254,-0.07156661452170444,0.4180498886958897,0.005336459408058453,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.3122588773229427,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,17,-0.5540677512436588,9853,1,1,1.9251529722295875,38,37,5,5,0.9130903530044054,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,-0.109105147316254,0.16774608588949805,0.09483200900511447,0.0741626735395542,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.23729138465514235,-0.14457316681893165,0.1957296378493013,-0.199440991148615,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
1,17,0.2071731591606723,9670,1,1,-0.2740090463952381,1,19,5,5,-0.53714943657123,1,0,0,1,0,-0.2985576917271264,0,-0.30081305824983723,-0.109105147316254,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,1,-0.5540677512436588,9238,1,1,0.5601558572210751,1,19,4,4,0.9476198718038253,0,0,0,1,0,-0.562167955812708,0,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,0.4180498886958897,0.3396352137610375,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.3396775219049759,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,1,2.4908958903736655,9500,1,1,0.6359890302771035,38,38,9,9,1.0581143319619706,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,0.6973796843079865,-0.07156661452170444,1.06448564807744,0.45176049081847197,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,-0.016033201665888088,1.1823805468884399,0.4987399337864962,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,1,1.7296549799693344,9773,1,1,-0.04650952722715268,12,12,90,4,0.20178226573635638,1,0,0,1,0,-0.6939730878554988,1,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.4182937441970322,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.1871652616079112,0.8003107508831347,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,-0.5540677512436588,171,1,1,0.02932364582887579,1,1,6,7,0.540171549970672,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,-2.5285596421889753,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,17,-0.5540677512436588,9085,1,1,-1.7906725075158074,19,19,4,9,-1.579940904313712,1,0,1,0,1,-0.2985576917271264,0,-0.30081305824983723,-0.109105147316254,1.8429349887679154,-0.8748216300672113,0.48711995832852795,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,-1.471526880526303,-1.963488622985818,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,1,-0.5540677512436588,9147,1,1,0.18098999194093274,1,38,5,5,-0.31616051625494235,0,0,1,1,0,-0.562167955812708,0,-0.30081305824983723,-0.5123475631283743,0.4070587863007005,0.09483200900511447,0.048352843240243346,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.016033201665888088,-0.14457316681893165,0.4164497267346691,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,1,-0.5540677512436588,9147,1,1,-0.8048412577874374,37,37,9,7,-0.4404667839328548,1,0,0,1,1,-0.562167955812708,0,-0.30081305824983723,-0.5123475631283743,-0.7895047157553119,0.09483200900511447,0.4458242298496307,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.016033201665888088,0.1871652616079112,0.2629053170752827,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,17,0.9684140695650034,9238,1,1,-1.1081739500115513,1,19,4,10,-1.0067508922433406,1,0,0,1,0,-0.562167955812708,0,-0.30081305824983723,-0.109105147316254,0.4070587863007005,0.09483200900511447,0.13315657136655062,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,-1.471526880526303,-1.963488622985818,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
1,1,-0.5540677512436588,171,1,1,3.138483741126043,5,3,3,3,2.1354353185038715,0,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,-2.5285596421889753,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,43,-0.5540677512436588,9254,1,1,0.7118222033331321,38,38,9,9,-0.07445388465900295,0,0,0,1,1,-0.562167955812708,0,-0.30081305824983723,-0.109105147316254,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.7439405572972032,-1.1397884520994601,-0.04418350224348972,-0.199440991148615,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
1,17,0.2071731591606723,9500,1,1,-0.12234270028318116,38,1,5,7,-0.5923966666503017,1,0,0,1,1,-0.4303628237699172,0,-0.30081305824983723,0.2941372684958662,0.16774608588949805,0.4180498886958897,0.6454202508309677,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.23729138465514235,1.1823805468884399,0.6744896374122485,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
1,1,0.9684140695650034,9500,1,1,0.48432268416504665,18,18,1,1,0.2639353995753126,1,0,0,0,0,-0.6939730878554988,0,-0.30081305824983723,0.6973796843079865,0.16774608588949805,0.4180498886958897,0.43722095308319353,1.248319565044167,-0.2824423108896146,0.8051441857612031,0.23729138465514235,0.518903690034754,0.4852248268946024,1.1273664447032237,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,1,-0.5540677512436588,171,1,1,2.8351510489019294,19,19,8,8,3.4337452253620593,1,0,0,1,1,-0.562167955812708,0,-0.30081305824983723,-2.5285596421889753,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1
1,1,-0.5540677512436588,9070,1,1,3.745149125574271,19,1,5,7,2.059470377145148,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.4182937441970322,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.518903690034754,0.5795906619977669,-0.199440991148615,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,1,-0.5540677512436588,9085,1,1,-0.577341738619352,19,37,3,7,-0.012300750820047694,0,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,-0.109105147316254,1.124996887534308,0.4180498886958897,0.28064131593404107,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,2.0105634889023554,-0.14457316681893165,0.4836254059606505,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,1,-0.5540677512436588,9238,1,1,0.7118222033331321,1,37,5,7,0.0705700942985603,0,0,0,1,1,-0.562167955812708,0,-0.30081305824983723,-0.109105147316254,-0.07156661452170444,0.4180498886958897,0.3322609765326628,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.518903690034754,0.3396775219049759,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,1,0.2071731591606723,9147,1,1,-1.0323407769555228,19,37,4,5,-0.9100682396049655,1,0,0,1,0,-0.4303628237699172,0,-0.30081305824983723,-0.5123475631283743,-0.07156661452170444,-0.551603750376436,0.14298888767104995,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.016033201665888088,0.1871652616079112,0.3780636243198223,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,2.4908958903736655,9500,1,1,-0.3498422194512666,1,1,4,5,-0.4266549764130867,1,0,0,1,1,-0.562167955812708,0,-0.30081305824983723,0.2941372684958662,0.16774608588949805,0.741267768386665,0.5918341269714461,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.9972651436182337,1.1823805468884399,0.5412045595829205,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,1,0.9684140695650034,9500,1,1,1.3184875877813598,19,38,1,1,0.2639353995753126,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,0.6973796843079865,-0.07156661452170444,0.741267768386665,0.6139568386565698,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,-0.016033201665888088,0.8506421184615969,0.6495082056819517,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,39,-0.5540677512436588,9254,1,1,0.03690696313447821,19,1,4,1,-1.7940239208701152,0,0,1,1,0,0.22866283644403682,0,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.522682374307949,-1.471526880526303,-1.963488622985818,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,17,2.4908958903736655,9070,1,1,-0.12234270028318116,37,37,9,9,-0.06064207713923577,1,0,0,0,0,-0.6939730878554988,0,-0.30081305824983723,-0.109105147316254,0.16774608588949805,-0.22838587068566077,0.17740199473679763,1.248319565044167,-0.2824423108896146,-0.10572600419086485,-0.522682374307949,0.518903690034754,0.3716659405840146,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,2.4908958903736655,9773,1,1,-1.1081739500115513,38,19,9,9,-0.9100682396049655,1,0,0,1,0,-0.562167955812708,0,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,0.4180498886958897,0.3494675300655368,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.43564277794209233,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,17,0.2071731591606723,9556,1,1,-0.8048412577874374,19,38,4,8,-0.5993025704101862,1,0,0,1,1,-0.562167955812708,0,-0.30081305824983723,0.2941372684958662,-0.31087931493290694,0.741267768386665,0.27474192615134146,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,-0.016033201665888088,1.1823805468884399,0.8075081450859184,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,1,-0.5540677512436588,9147,1,1,-1.2598402961236081,19,19,5,8,0.06366419053867671,0,0,1,0,1,-0.4303628237699172,0,-0.30081305824983723,-0.5123475631283743,0.8856841871231055,-0.8748216300672113,0.48711995832852795,1.248319565044167,-0.2824423108896146,-0.5611610991668988,1.250589729939264,-0.8080500236726174,0.2437122658678595,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,17,2.4908958903736655,9500,1,1,0.33265633805298966,1,1,5,4,0.28465311085496336,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,0.2941372684958662,0.16774608588949805,0.741267768386665,0.3602830780004861,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.23729138465514235,0.8506421184615969,0.4795126092733454,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,17,1.7296549799693344,9085,1,1,-0.3498422194512666,38,37,4,9,-0.6269261854497216,1,0,0,1,0,-0.4303628237699172,0,-0.30081305824983723,-0.5123475631283743,0.8856841871231055,-0.8748216300672113,0.5903592795257714,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,0.9972651436182337,0.1871652616079112,0.20258429899480976,1.1273664447032237,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,17,-0.5540677512436588,9238,1,1,-0.7290080847314089,1,1,9,9,-0.7788560681671695,1,0,0,1,0,-0.2985576917271264,0,-0.30081305824983723,-0.109105147316254,-0.07156661452170444,0.4180498886958897,0.31505442299978875,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.5864453231432754,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,1,0.2071731591606723,171,1,1,0.03690696313447821,3,1,2,3,0.9683375830834781,1,0,0,1,0,-0.562167955812708,0,-0.30081305824983723,-2.5285596421889753,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
2,39,-0.5540677512436588,8014,0,12,-1.714839334459779,37,37,7,9,-0.48190220649215837,0,0,0,1,0,2.4693500811714806,0,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.21181510180254534,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.522682374307949,0.518903690034754,0.6595617086953638,-0.199440991148615,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,17,-0.5540677512436588,9130,1,1,0.7876553763891605,3,3,2,2,0.33299443717415245,1,0,1,0,0,-0.6939730878554988,0,-0.30081305824983723,-0.109105147316254,0.16774608588949805,0.09483200900511447,0.3632327728918359,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.9972651436182337,0.1871652616079112,0.7555269647324803,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,1,-0.5540677512436588,9070,1,1,1.3184875877813598,37,37,9,6,0.28465311085496336,0,0,0,1,1,-0.562167955812708,0,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,0.09483200900511447,0.5697114152863227,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.522682374307949,0.518903690034754,0.49961961530017,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,1,3.2521368007779965,9254,1,1,-0.2740090463952381,38,19,9,5,-0.6338320892096062,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,-0.109105147316254,0.646371486711903,0.4180498886958897,0.28064131593404107,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.7439405572972032,-0.14457316681893165,0.43564277794209233,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,10,-0.5540677512436588,9085,1,1,0.5601558572210751,19,19,4,5,0.8992785454846383,1,0,0,1,0,-0.2985576917271264,0,-0.30081305824983723,-0.5123475631283743,-0.5501920153441094,0.09483200900511447,0.7348943292019121,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.7760069606289794,0.1871652616079112,0.8770829557128279,-0.199440991148615,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,1,-0.5540677512436588,9238,1,1,0.03690696313447821,38,37,5,5,-1.3106106576782364,0,0,0,1,1,-0.4303628237699172,0,-0.30081305824983723,-0.109105147316254,-0.07156661452170444,0.4180498886958897,0.30645114623335196,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.8057944797995413,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,1,-0.5540677512436588,9853,1,1,-0.04650952722715268,1,19,3,3,-0.28163099745552245,1,0,0,1,0,-0.4303628237699172,0,-0.30081305824983723,0.2941372684958662,-0.31087931493290694,0.741267768386665,0.6641016518095169,-0.19927303148411477,-0.2824423108896146,0.3497090907851691,-0.2693577879869185,0.8506421184615969,0.5864453231432754,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,44,-0.5540677512436588,9085,1,39,-0.19817587333920963,3,1,2,9,0.20868816949623997,1,0,0,1,0,-0.2985576917271264,0,0.12287270096610674,-0.109105147316254,1.124996887534308,-0.551603750376436,0.22902165533541935,-0.19927303148411477,0.2388446241857525,-0.10572600419086485,1.250589729939264,0.1871652616079112,0.4036543592630536,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,1,1.7296549799693344,9500,1,1,0.33265633805298966,38,37,7,7,-0.06754798089911936,1,0,0,1,0,-0.562167955812708,0,-0.30081305824983723,0.2941372684958662,0.16774608588949805,0.741267768386665,0.7521008827347868,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.23729138465514235,1.1823805468884399,0.5557059760507513,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,42,-0.5540677512436588,9238,1,1,0.03690696313447821,1,19,4,9,0.4849243198915993,0,0,0,1,0,-0.2985576917271264,0,3.9360445339096026,2.7135917633685875,3.0394984908239278,2.034139287149766,0.543432315345206,-0.19927303148411477,2.8452792995625877,2.171449470689305,1.250589729939264,1.5141189753152826,0.5316080339792087,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,-0.5540677512436588,9070,1,1,0.7876553763891605,38,19,151,193,0.5056420311712521,1,1,0,1,0,-0.562167955812708,0,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.831251028986006,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.9428877027097075,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,1,-0.5540677512436588,9500,1,1,1.166821241669303,19,19,9,9,0.8095017966061457,0,0,0,1,1,-0.562167955812708,0,-0.30081305824983723,0.2941372684958662,0.4070587863007005,0.741267768386665,0.9238222869928674,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.4906159709761728,1.1823805468884399,0.9331266652385038,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
